preferredName_A,preferredName_B,score,Experimental System,Experimental System Type
PLIN2,DGAT1,0.695,functional_association,functional
PLIN2,CD36,0.712,functional_association,functional
PLIN2,SREBF1,0.72,functional_association,functional
PLIN2,PPARG,0.727,functional_association,functional
PLIN2,ACSL1,0.758,functional_association,functional
PLIN2,PPARA,0.817,functional_association,functional
PLIN2,PNPLA2,0.854,functional_association,functional
SIGMAR1,LSS,0.416,functional_association,functional
SIGMAR1,MVD,0.454,functional_association,functional
SIGMAR1,HMGCR,0.459,functional_association,functional
SIGMAR1,AUP1,0.46,functional_association,functional
SIGMAR1,CYP2D6,0.471,functional_association,functional
SIGMAR1,FDFT1,0.475,functional_association,functional
SIGMAR1,VCP,0.522,functional_association,functional
PLIN2,FASN,0.661,functional_association,functional
PLIN2,SCD,0.619,functional_association,functional
IDI2,DHCR7,0.67,functional_association,functional
PLIN2,LPL,0.61,functional_association,functional
PLIN2,MTTP,0.485,functional_association,functional
PLIN2,SLC2A4,0.495,functional_association,functional
PLIN2,SREBF2,0.499,functional_association,functional
PLIN2,LEP,0.5,functional_association,functional
PLIN2,GAPDH,0.501,functional_association,functional
PLIN2,LPIN1,0.529,functional_association,functional
PLIN2,ACOX1,0.537,functional_association,functional
PLIN2,PRKAA2,0.557,functional_association,functional
PLIN2,INS,0.562,functional_association,functional
PLIN2,ACSL3,0.563,functional_association,functional
PLIN2,ADIPOQ,0.567,functional_association,functional
PLIN2,RXRA,0.574,functional_association,functional
PLIN2,PPARD,0.58,functional_association,functional
PLIN2,ACACA,0.588,functional_association,functional
PLIN2,ACTB,0.601,functional_association,functional
SIGMAR1,PPARG,0.527,functional_association,functional
SIGMAR1,APP,0.533,functional_association,functional
SIGMAR1,HMGCS2,0.562,functional_association,functional
SIGMAR1,COQ6,0.575,functional_association,functional
IDI2,WDR97,0.406,functional_association,functional
IDI2,LBR,0.427,functional_association,functional
IDI2,EBP,0.435,functional_association,functional
IDI2,ACAA2,0.446,functional_association,functional
IDI2,COQ6,0.496,functional_association,functional
IDI2,HMGA1,0.505,functional_association,functional
IDI2,FAXDC2,0.521,functional_association,functional
IDI2,KMO,0.531,functional_association,functional
IDI2,PDSS2,0.552,functional_association,functional
IDI2,TM7SF2,0.562,functional_association,functional
IDI2,CH25H,0.578,functional_association,functional
IDI2,DHCR24,0.578,functional_association,functional
IDI2,PDSS1,0.602,functional_association,functional
IDI2,FBXO40,0.607,functional_association,functional
IDI2,NSDHL,0.632,functional_association,functional
IDI2,NDUFAF6,0.404,functional_association,functional
SIGMAR1,HSPA5,0.992,functional_association,functional
SIGMAR1,DHCR7,0.891,functional_association,functional
SIGMAR1,CYP7B1,0.669,functional_association,functional
SIGMAR1,KMO,0.582,functional_association,functional
SIGMAR1,BCL2,0.603,functional_association,functional
SIGMAR1,HMGCS1,0.611,functional_association,functional
SIGMAR1,AKT1,0.626,functional_association,functional
SIGMAR1,CYP8B1,0.645,functional_association,functional
SIGMAR1,CYP7A1,0.651,functional_association,functional
SIGMAR1,EBP,0.677,functional_association,functional
SIGMAR1,FAXDC2,0.888,functional_association,functional
SIGMAR1,HSD3B7,0.744,functional_association,functional
SIGMAR1,HSD3B1,0.749,functional_association,functional
SIGMAR1,NSDHL,0.764,functional_association,functional
SIGMAR1,LBR,0.884,functional_association,functional
SIGMAR1,TM7SF2,0.886,functional_association,functional
SIGMAR1,CH25H,0.888,functional_association,functional
PLIN2,TBL1X,0.479,functional_association,functional
PLIN2,HELZ2,0.478,functional_association,functional
PLIN2,PRKAG1,0.475,functional_association,functional
STAR,HMGCR,0.432,functional_association,functional
CYP39A1,HMGCS1,0.584,functional_association,functional
CYP39A1,HSD3B1,0.587,functional_association,functional
CYP39A1,NSDHL,0.595,functional_association,functional
CYP39A1,TM7SF2,0.605,functional_association,functional
CYP39A1,DHCR7,0.61,functional_association,functional
CYP39A1,SIGMAR1,0.655,functional_association,functional
CYP39A1,FAXDC2,0.692,functional_association,functional
CYP39A1,FDFT1,0.702,functional_association,functional
CYP39A1,LSS,0.803,functional_association,functional
CYP39A1,NR1H4,0.808,functional_association,functional
CYP39A1,CH25H,0.841,functional_association,functional
CYP39A1,HSD3B7,0.978,functional_association,functional
STAR,ACTB,0.405,functional_association,functional
STAR,AGT,0.415,functional_association,functional
STAR,LEP,0.416,functional_association,functional
CYP39A1,HMGCR,0.573,functional_association,functional
CYP39A1,PPARA,0.566,functional_association,functional
CYP39A1,ABCG5,0.522,functional_association,functional
CYP39A1,IDI1,0.414,functional_association,functional
MARCHF6,RNF139,0.788,functional_association,functional
MARCHF6,SEL1L,0.894,functional_association,functional
MARCHF6,VCP,0.899,functional_association,functional
MARCHF6,AMFR,0.948,functional_association,functional
MARCHF6,SYVN1,0.975,functional_association,functional
MARCHF6,UBE2G2,0.996,functional_association,functional
CYP39A1,FASN,0.414,functional_association,functional
CYP39A1,LBR,0.519,functional_association,functional
CYP39A1,HMGCS2,0.437,functional_association,functional
CYP39A1,DHCR24,0.45,functional_association,functional
CYP39A1,CYP2D6,0.464,functional_association,functional
CYP39A1,CYP7A1,0.47,functional_association,functional
CYP39A1,ESR1,0.476,functional_association,functional
CYP39A1,ABCB11,0.508,functional_association,functional
STAR,CYB5A,0.426,functional_association,functional
STAR,INS,0.436,functional_association,functional
PLIN2,CPT2,0.473,functional_association,functional
STAR,STARD13,0.47,functional_association,functional
PLIN2,NCOA6,0.434,functional_association,functional
PLIN2,PRKAG3,0.435,functional_association,functional
PLIN2,CARM1,0.436,functional_association,functional
PLIN2,CHD9,0.436,functional_association,functional
PLIN2,HMGCR,0.438,functional_association,functional
PLIN2,TBL1XR1,0.439,functional_association,functional
PLIN2,PRKAB1,0.448,functional_association,functional
PLIN2,PRKAG2,0.449,functional_association,functional
PLIN2,CYP3A4,0.457,functional_association,functional
PLIN2,MED1,0.457,functional_association,functional
PLIN2,ELOVL6,0.459,functional_association,functional
PLIN2,NCOA1,0.466,functional_association,functional
PLIN2,AUP1,0.466,functional_association,functional
PLIN2,NCOA2,0.467,functional_association,functional
PLIN2,LIPA,0.472,functional_association,functional
PLIN2,MLXIPL,0.43,functional_association,functional
PLIN2,ALB,0.428,functional_association,functional
PLIN2,AKT1,0.421,functional_association,functional
STAR,SREBF1,0.716,functional_association,functional
STAR,PTGS2,0.512,functional_association,functional
STAR,HSD11B1,0.527,functional_association,functional
STAR,ESR1,0.541,functional_association,functional
STAR,NR1H3,0.65,functional_association,functional
STAR,NPC2,0.672,functional_association,functional
STAR,STARD4,0.687,functional_association,functional
STAR,SIGMAR1,0.72,functional_association,functional
PLIN2,HMGCS2,0.407,functional_association,functional
STAR,DHRS11,0.738,functional_association,functional
STAR,SCP2,0.767,functional_association,functional
STAR,CYP19A1,0.878,functional_association,functional
STAR,HSD3B1,0.903,functional_association,functional
STAR,CYP17A1,0.95,functional_association,functional
PLIN2,IL6,0.403,functional_association,functional
IDI2,RUSC1,0.646,functional_association,functional
IDI2,MTHFR,0.709,functional_association,functional
CYP11A1,ESR1,0.583,functional_association,functional
THRSP,ELOVL6,0.761,functional_association,functional
THRSP,FASN,0.852,functional_association,functional
GGPS1,PGGT1B,0.432,functional_association,functional
GGPS1,EBP,0.456,functional_association,functional
GGPS1,HAO2,0.468,functional_association,functional
GGPS1,HAO1,0.477,functional_association,functional
GGPS1,DHCR24,0.489,functional_association,functional
GGPS1,ACAA2,0.53,functional_association,functional
GGPS1,NFYA,0.55,functional_association,functional
GGPS1,WDR97,0.561,functional_association,functional
GGPS1,COASY,0.564,functional_association,functional
GGPS1,NDUFAF6,0.565,functional_association,functional
GGPS1,DHCR7,0.592,functional_association,functional
GGPS1,FBXO40,0.612,functional_association,functional
GGPS1,RUSC1,0.615,functional_association,functional
GGPS1,SERPINA3,0.621,functional_association,functional
THRSP,ACACA,0.784,functional_association,functional
THRSP,ACLY,0.7,functional_association,functional
IDI2,ACAT2,0.711,functional_association,functional
THRSP,ACACB,0.67,functional_association,functional
THRSP,FDPS,0.453,functional_association,functional
THRSP,HMGCS1,0.462,functional_association,functional
THRSP,PPARG,0.462,functional_association,functional
THRSP,PKLR,0.464,functional_association,functional
THRSP,MLXIPL,0.466,functional_association,functional
THRSP,AACS,0.472,functional_association,functional
THRSP,PLTP,0.476,functional_association,functional
THRSP,LPIN1,0.485,functional_association,functional
THRSP,INSIG1,0.485,functional_association,functional
THRSP,HMGCR,0.53,functional_association,functional
THRSP,NR1H4,0.534,functional_association,functional
THRSP,DHCR7,0.556,functional_association,functional
THRSP,ADIPOQ,0.581,functional_association,functional
THRSP,SREBF1,0.59,functional_association,functional
THRSP,SCD,0.598,functional_association,functional
GGPS1,NSDHL,0.646,functional_association,functional
GGPS1,UBIAD1,0.676,functional_association,functional
GGPS1,SREBF1,0.703,functional_association,functional
GGPS1,ACAT2,0.703,functional_association,functional
APP,IGF1R,0.406,functional_association,functional
APP,CYP2C8,0.407,functional_association,functional
APP,LEP,0.416,functional_association,functional
APP,LDLRAP1,0.421,functional_association,functional
APP,HMGCR,0.431,functional_association,functional
APP,ESR1,0.435,functional_association,functional
APP,GPX3,0.449,functional_association,functional
APP,GPX5,0.449,functional_association,functional
APP,GPX2,0.449,functional_association,functional
APP,GPX6,0.449,functional_association,functional
APP,GPX7,0.45,functional_association,functional
APP,GPX8,0.45,functional_association,functional
APP,RHOA,0.458,functional_association,functional
APP,IRS1,0.47,functional_association,functional
APP,SOAT1,0.481,functional_association,functional
GGPS1,FDPS,0.996,functional_association,functional
GGPS1,MVD,0.992,functional_association,functional
GGPS1,IDI1,0.987,functional_association,functional
GGPS1,LSS,0.837,functional_association,functional
GGPS1,NFYC,0.719,functional_association,functional
GGPS1,COQ2,0.73,functional_association,functional
GGPS1,HMGA1,0.773,functional_association,functional
GGPS1,PMVK,0.777,functional_association,functional
GGPS1,SREBF2,0.78,functional_association,functional
GGPS1,HMGCS2,0.795,functional_association,functional
GGPS1,HMGCS1,0.846,functional_association,functional
GGPS1,FDFT1,0.986,functional_association,functional
GGPS1,HMGCR,0.886,functional_association,functional
GGPS1,PDSS2,0.95,functional_association,functional
GGPS1,NUS1,0.952,functional_association,functional
GGPS1,PDSS1,0.961,functional_association,functional
GGPS1,FNTA,0.962,functional_association,functional
GGPS1,DHDDS,0.967,functional_association,functional
THRSP,CD36,0.413,functional_association,functional
THRSP,LEP,0.405,functional_association,functional
THRSP,ELOVL5,0.4,functional_association,functional
FADS2,SREBF1,0.662,functional_association,functional
FADS2,ACSL1,0.443,functional_association,functional
FADS2,HMGCS1,0.445,functional_association,functional
FADS2,ACOX3,0.456,functional_association,functional
FADS2,FDFT1,0.465,functional_association,functional
FADS2,HMGCR,0.467,functional_association,functional
FADS2,SREBF2,0.479,functional_association,functional
FADS2,ACACA,0.504,functional_association,functional
FADS2,INS,0.509,functional_association,functional
FADS2,ACLY,0.514,functional_association,functional
FADS2,DGAT1,0.515,functional_association,functional
FADS2,DHCR7,0.516,functional_association,functional
FADS2,ACOX1,0.521,functional_association,functional
FADS2,PPARA,0.532,functional_association,functional
FADS2,FAXDC2,0.544,functional_association,functional
FADS2,CH25H,0.544,functional_association,functional
FADS2,ACSL4,0.441,functional_association,functional
FADS2,ACAT2,0.438,functional_association,functional
FADS2,ACSL3,0.437,functional_association,functional
IDI2,PMVK,0.822,functional_association,functional
IDI2,NUS1,0.72,functional_association,functional
IDI2,DHDDS,0.738,functional_association,functional
IDI2,HMGCS2,0.784,functional_association,functional
IDI2,FDFT1,0.796,functional_association,functional
IDI2,UBIAD1,0.81,functional_association,functional
IDI2,HMGCR,0.816,functional_association,functional
IDI2,COQ2,0.888,functional_association,functional
FADS2,PPARG,0.424,functional_association,functional
IDI2,HMGCS1,0.899,functional_association,functional
IDI2,IDI1,0.904,functional_association,functional
IDI2,LSS,0.953,functional_association,functional
IDI2,GGPS1,0.986,functional_association,functional
IDI2,FDPS,0.988,functional_association,functional
IDI2,MVD,0.997,functional_association,functional
FADS2,SCD5,0.606,functional_association,functional
FADS2,ELOVL6,0.703,functional_association,functional
TM7SF2,EBP,0.991,functional_association,functional
FADS2,FASN,0.712,functional_association,functional
TM7SF2,HMGCR,0.656,functional_association,functional
TM7SF2,HSD3B7,0.665,functional_association,functional
TM7SF2,IDI1,0.681,functional_association,functional
TM7SF2,FDPS,0.687,functional_association,functional
TM7SF2,PMVK,0.69,functional_association,functional
TM7SF2,CH25H,0.692,functional_association,functional
TM7SF2,SREBF2,0.718,functional_association,functional
TM7SF2,MVD,0.727,functional_association,functional
TM7SF2,FAXDC2,0.755,functional_association,functional
TM7SF2,HMGCS1,0.762,functional_association,functional
TM7SF2,FDFT1,0.766,functional_association,functional
TM7SF2,LSS,0.779,functional_association,functional
TM7SF2,NSDHL,0.869,functional_association,functional
